GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,NAME_E,RK9E001,NAME_M,RK9M001
"G44000700130014","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013001","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070130014","Block Group 4, Census Tract 130.01, Providence County, Rhode Island",1148,"Block Group 4, Census Tract 130.01, Providence County, Rhode Island",453
"G44000700130015","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013001","5",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070130015","Block Group 5, Census Tract 130.01, Providence County, Rhode Island",1021,"Block Group 5, Census Tract 130.01, Providence County, Rhode Island",270
"G44000700130021","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013002","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070130021","Block Group 1, Census Tract 130.02, Providence County, Rhode Island",2805,"Block Group 1, Census Tract 130.02, Providence County, Rhode Island",537
"G44000700130022","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013002","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070130022","Block Group 2, Census Tract 130.02, Providence County, Rhode Island",1386,"Block Group 2, Census Tract 130.02, Providence County, Rhode Island",351
"G44000700130023","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013002","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070130023","Block Group 3, Census Tract 130.02, Providence County, Rhode Island",1508,"Block Group 3, Census Tract 130.02, Providence County, Rhode Island",336
"G44000700130024","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013002","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070130024","Block Group 4, Census Tract 130.02, Providence County, Rhode Island",1842,"Block Group 4, Census Tract 130.02, Providence County, Rhode Island",351
"G44000700131013","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013101","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070131013","Block Group 3, Census Tract 131.01, Providence County, Rhode Island",1320,"Block Group 3, Census Tract 131.01, Providence County, Rhode Island",324
"G44000700131014","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013101","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070131014","Block Group 4, Census Tract 131.01, Providence County, Rhode Island",2160,"Block Group 4, Census Tract 131.01, Providence County, Rhode Island",278
"G44000700131015","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013101","5",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070131015","Block Group 5, Census Tract 131.01, Providence County, Rhode Island",1478,"Block Group 5, Census Tract 131.01, Providence County, Rhode Island",276
"G44000700131027","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013102","7",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070131027","Block Group 7, Census Tract 131.02, Providence County, Rhode Island",1759,"Block Group 7, Census Tract 131.02, Providence County, Rhode Island",393
"G44000700131028","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013102","8",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070131028","Block Group 8, Census Tract 131.02, Providence County, Rhode Island",1347,"Block Group 8, Census Tract 131.02, Providence County, Rhode Island",394
"G44000700131029","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013102","9",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070131029","Block Group 9, Census Tract 131.02, Providence County, Rhode Island",2465,"Block Group 9, Census Tract 131.02, Providence County, Rhode Island",465
"G44000700132011","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013201","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070132011","Block Group 1, Census Tract 132.01, Providence County, Rhode Island",717,"Block Group 1, Census Tract 132.01, Providence County, Rhode Island",156
"G44000700132012","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013201","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070132012","Block Group 2, Census Tract 132.01, Providence County, Rhode Island",1295,"Block Group 2, Census Tract 132.01, Providence County, Rhode Island",292
"G44000700132013","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013201","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070132013","Block Group 3, Census Tract 132.01, Providence County, Rhode Island",824,"Block Group 3, Census Tract 132.01, Providence County, Rhode Island",177
"G44000700132014","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013201","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070132014","Block Group 4, Census Tract 132.01, Providence County, Rhode Island",412,"Block Group 4, Census Tract 132.01, Providence County, Rhode Island",202
"G44000700132015","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013201","5",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070132015","Block Group 5, Census Tract 132.01, Providence County, Rhode Island",1249,"Block Group 5, Census Tract 132.01, Providence County, Rhode Island",277
"G44000700132021","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013202","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070132021","Block Group 1, Census Tract 132.02, Providence County, Rhode Island",1971,"Block Group 1, Census Tract 132.02, Providence County, Rhode Island",391
"G44000700132022","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013202","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070132022","Block Group 2, Census Tract 132.02, Providence County, Rhode Island",2059,"Block Group 2, Census Tract 132.02, Providence County, Rhode Island",387
"G44000700132023","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013202","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070132023","Block Group 3, Census Tract 132.02, Providence County, Rhode Island",2333,"Block Group 3, Census Tract 132.02, Providence County, Rhode Island",399
"G44000700133001","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013300","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070133001","Block Group 1, Census Tract 133, Providence County, Rhode Island",1450,"Block Group 1, Census Tract 133, Providence County, Rhode Island",363
"G44000700133002","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013300","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070133002","Block Group 2, Census Tract 133, Providence County, Rhode Island",1088,"Block Group 2, Census Tract 133, Providence County, Rhode Island",224
"G44000700133003","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013300","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070133003","Block Group 3, Census Tract 133, Providence County, Rhode Island",996,"Block Group 3, Census Tract 133, Providence County, Rhode Island",281
"G44000700133004","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013300","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070133004","Block Group 4, Census Tract 133, Providence County, Rhode Island",965,"Block Group 4, Census Tract 133, Providence County, Rhode Island",235
"G44000700134001","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013400","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070134001","Block Group 1, Census Tract 134, Providence County, Rhode Island",926,"Block Group 1, Census Tract 134, Providence County, Rhode Island",242
"G44000700134002","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013400","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070134002","Block Group 2, Census Tract 134, Providence County, Rhode Island",1280,"Block Group 2, Census Tract 134, Providence County, Rhode Island",329
"G44000700134003","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013400","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070134003","Block Group 3, Census Tract 134, Providence County, Rhode Island",612,"Block Group 3, Census Tract 134, Providence County, Rhode Island",201
"G44000700134005","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013400","5",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070134005","Block Group 5, Census Tract 134, Providence County, Rhode Island",1195,"Block Group 5, Census Tract 134, Providence County, Rhode Island",246
"G44000700135001","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013500","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070135001","Block Group 1, Census Tract 135, Providence County, Rhode Island",1209,"Block Group 1, Census Tract 135, Providence County, Rhode Island",410
"G44000700135002","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013500","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070135002","Block Group 2, Census Tract 135, Providence County, Rhode Island",824,"Block Group 2, Census Tract 135, Providence County, Rhode Island",393
"G44000700135003","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013500","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070135003","Block Group 3, Census Tract 135, Providence County, Rhode Island",878,"Block Group 3, Census Tract 135, Providence County, Rhode Island",340
"G44000700135004","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013500","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070135004","Block Group 4, Census Tract 135, Providence County, Rhode Island",581,"Block Group 4, Census Tract 135, Providence County, Rhode Island",280
"G44000700135005","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013500","5",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070135005","Block Group 5, Census Tract 135, Providence County, Rhode Island",1488,"Block Group 5, Census Tract 135, Providence County, Rhode Island",299
"G44000700136001","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013600","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070136001","Block Group 1, Census Tract 136, Providence County, Rhode Island",1021,"Block Group 1, Census Tract 136, Providence County, Rhode Island",250
"G44000700136002","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013600","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070136002","Block Group 2, Census Tract 136, Providence County, Rhode Island",718,"Block Group 2, Census Tract 136, Providence County, Rhode Island",254
"G44000700136003","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013600","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070136003","Block Group 3, Census Tract 136, Providence County, Rhode Island",1390,"Block Group 3, Census Tract 136, Providence County, Rhode Island",278
"G44000700137011","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013701","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070137011","Block Group 1, Census Tract 137.01, Providence County, Rhode Island",677,"Block Group 1, Census Tract 137.01, Providence County, Rhode Island",270
"G44000700137012","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013701","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070137012","Block Group 2, Census Tract 137.01, Providence County, Rhode Island",1138,"Block Group 2, Census Tract 137.01, Providence County, Rhode Island",303
"G44000700137013","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013701","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070137013","Block Group 3, Census Tract 137.01, Providence County, Rhode Island",1383,"Block Group 3, Census Tract 137.01, Providence County, Rhode Island",412
"G44000700137014","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013701","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070137014","Block Group 4, Census Tract 137.01, Providence County, Rhode Island",1098,"Block Group 4, Census Tract 137.01, Providence County, Rhode Island",298
"G44000700137021","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013702","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070137021","Block Group 1, Census Tract 137.02, Providence County, Rhode Island",738,"Block Group 1, Census Tract 137.02, Providence County, Rhode Island",183
"G44000700137022","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013702","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070137022","Block Group 2, Census Tract 137.02, Providence County, Rhode Island",858,"Block Group 2, Census Tract 137.02, Providence County, Rhode Island",173
"G44000700137023","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013702","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070137023","Block Group 3, Census Tract 137.02, Providence County, Rhode Island",951,"Block Group 3, Census Tract 137.02, Providence County, Rhode Island",264
"G44000700138001","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013800","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070138001","Block Group 1, Census Tract 138, Providence County, Rhode Island",1049,"Block Group 1, Census Tract 138, Providence County, Rhode Island",233
"G44000700138002","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013800","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070138002","Block Group 2, Census Tract 138, Providence County, Rhode Island",1206,"Block Group 2, Census Tract 138, Providence County, Rhode Island",288
"G44000700138003","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013800","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070138003","Block Group 3, Census Tract 138, Providence County, Rhode Island",537,"Block Group 3, Census Tract 138, Providence County, Rhode Island",316
"G44000700138004","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013800","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070138004","Block Group 4, Census Tract 138, Providence County, Rhode Island",1190,"Block Group 4, Census Tract 138, Providence County, Rhode Island",388
"G44000700138005","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013800","5",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070138005","Block Group 5, Census Tract 138, Providence County, Rhode Island",1069,"Block Group 5, Census Tract 138, Providence County, Rhode Island",365
"G44000700139001","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013900","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070139001","Block Group 1, Census Tract 139, Providence County, Rhode Island",760,"Block Group 1, Census Tract 139, Providence County, Rhode Island",193
"G44000700139002","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013900","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070139002","Block Group 2, Census Tract 139, Providence County, Rhode Island",978,"Block Group 2, Census Tract 139, Providence County, Rhode Island",217
"G44000700139003","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"013900","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070139003","Block Group 3, Census Tract 139, Providence County, Rhode Island",1129,"Block Group 3, Census Tract 139, Providence County, Rhode Island",228
"G44000700140001","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"014000","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070140001","Block Group 1, Census Tract 140, Providence County, Rhode Island",1050,"Block Group 1, Census Tract 140, Providence County, Rhode Island",388
"G44000700140002","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"014000","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070140002","Block Group 2, Census Tract 140, Providence County, Rhode Island",1715,"Block Group 2, Census Tract 140, Providence County, Rhode Island",456
"G44000700140003","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"014000","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070140003","Block Group 3, Census Tract 140, Providence County, Rhode Island",1717,"Block Group 3, Census Tract 140, Providence County, Rhode Island",406
"G44000700140004","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"014000","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070140004","Block Group 4, Census Tract 140, Providence County, Rhode Island",644,"Block Group 4, Census Tract 140, Providence County, Rhode Island",264
"G44000700140005","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"014000","5",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070140005","Block Group 5, Census Tract 140, Providence County, Rhode Island",754,"Block Group 5, Census Tract 140, Providence County, Rhode Island",178
"G44000700141001","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"014100","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070141001","Block Group 1, Census Tract 141, Providence County, Rhode Island",2019,"Block Group 1, Census Tract 141, Providence County, Rhode Island",544
